Code,H,HRank
495851,37.433,3
568317,-126.155,3
495852,31.473,3
568318,-90.013,3
495853,7.876,3
568319,-61.241,3
568320,-31.776,3
568321,14.008,3
495854,19.86,3
568322,35.935,3
495855,5.556,3
568323,65.632,3
568324,111.764,3
495857,34.733,3
568325,160.895,3
495858,23.087,3
568326,204.013,3
495859,14.676,3
568327,244.589,3
495860,30.334,3
568328,284.373,3
495861,35.414,3
568329,374.963,3
495862,16.926,3
568330,420.495,3
568331,470.239,3
495863,7.443,3
568332,504.22,3
495864,16.458,3
568333,542.027,3
495865,37.156,3
568334,580.966,3
495866,33.378,3
568335,633.646,3
495867,29.816,3
568336,683.19,3
495868,20.401,3
568337,669.195,3
495869,12.609,3
568338,650.25,3
495870,33.863,3
568339,649.435,3
495871,11.305,3
568340,625.607,3
568341,583.966,3
495873,31.588,3
568342,599.098,3
495874,10.985,3
568343,628.935,3
495875,13.971,3
568344,659.443,3
568345,658.165,3
568346,630.066,3
568347,624.374,3
496532,29.973,3
568348,622.187,3
496533,22.589,3
568349,620.634,3
496534,31.756,3
568350,576.742,3
496535,38.54,3
568351,536.069,3
568352,508.128,3
496536,25.211,3
568353,450.327,3
496537,23.587,3
568354,420.787,3
496538,16.32,3
568355,410.202,3
496539,16.708,3
568356,421.558,3
496540,3.525,3
568357,443.164,3
568358,479.057,3
496541,18.537,3
568359,509.285,3
568360,497.969,3
496543,9.97,3
568361,473.738,3
568362,444.448,3
568363,460.877,3
568364,464.09,3
568365,429.085,3
568366,381.289,3
568367,351.69,3
497621,-242.879,3
568368,364.35,3
568369,333.913,3
568370,307.983,3
568371,273.514,3
568372,250.97,3
568373,252.206,3
568374,279.993,3
568375,350.852,3
568376,400.746,3
568377,413.177,3
568378,412.09,3
568379,391.637,3
568380,354.695,3
568381,381.088,3
568382,356.214,3
568383,386.059,3
568384,448.973,3
568385,373.904,3
568386,365.003,3
568387,379.1,3
568388,388.556,3
568389,368.438,3
568390,314.209,3
568391,236.876,3
568392,219.39,3
568393,201.371,3
568394,238.093,3
568395,250.183,3
568396,297.039,3
568397,344.591,3
568398,312.426,3
568399,261.833,3
568400,299.348,3
568401,248.977,3
568402,185.707,3
568403,127.117,3
568404,107.474,3
568405,104.617,3
568406,70.04,3
568407,59.866,3
568408,40.949,3
568417,40.825,3
568418,31.607,3
568419,30.802,3
568420,31.592,3
568421,21.533,3
568422,14.078,3
568423,34.18,3
568424,33.149,3
568425,14.228,3
568426,31.079,3
568427,27.955,3
568428,44.01,3
568429,40.659,3
568430,37.255,3
568512,30.827,3
568513,46.788,3
568514,61.133,3
568630,32.09,3
568631,41.377,3
500876,49.384,3
568632,45.838,3
500880,373.53,3
501051,799.478,3
568652,57.905,3
501052,866.977,3
568653,56.358,3
568654,60.354,3
501054,973.344,3
568655,84.447,3
501055,885.553,3
501989,-235.162,3
504166,57.384,3
504167,57.623,3
504168,62.302,3
504169,79.819,3
504170,70.177,3
504171,60.393,3
504174,69.282,3
505224,92.616,3
507136,45.475,3
507137,141.72,3
507138,257.309,3
569134,298.79,3
508549,382.484,3
569135,192.685,3
569136,203.374,3
569137,207.57,3
509834,58.909,3
569138,207.26,3
569139,223.357,3
509848,53.301,3
569148,245.736,3
510660,260.528,3
569149,250.262,3
510661,-141.242,3
569150,266.856,3
569151,274.297,3
569152,284.304,3
569153,289.205,3
569154,292.624,3
569155,359.599,3
569161,236.552,3
569162,248.502,3
569163,259.236,3
569164,279.009,3
569165,310.031,3
514542,349.054,3
569166,325.963,3
569167,341.86,3
569175,56.076,3
569176,55.116,3
569177,67.198,3
569178,62.539,3
514548,316.936,3
569179,58.483,3
514549,312.554,3
569180,46.111,3
569181,46.611,3
514552,340.315,3
514553,334.133,3
514557,322.234,3
514559,332.648,3
514560,329.584,3
514561,325.233,3
514563,255.943,3
514567,257.694,3
514569,236.802,3
514571,231.445,3
514573,229.605,3
514574,232.952,3
514575,77.818,3
514917,229.396,3
514918,228.566,3
569382,229.712,3
522112,302.207,3
524262,-231.788,3
524263,-234.918,3
524264,-256.908,3
524265,-262.045,3
524604,-265.549,3
524605,-278.266,3
524606,-266.95,3
524607,-258.152,3
524608,-183.617,3
524889,49.354,3
526286,52.531,3
526287,-210.221,3
526288,36.05,3
526289,45.895,3
526290,62.625,3
526291,34.155,3
526292,32.015,3
526293,100.461,3
526295,265.439,3
526296,261.845,3
526297,274.392,3
526298,275.636,3
526299,269.252,3
526301,278.997,3
526302,261.223,3
526303,264.34,3
526305,262.395,3
526306,265.464,3
526307,296.17,3
526308,279.694,3
526309,269.452,3
526310,286.909,3
526311,284.255,3
526312,283.84,3
526313,281.889,3
526315,302.498,3
526316,298.55,3
526317,297.322,3
526318,296.893,3
526319,288.159,3
526320,282.258,3
528603,52.305,3
528604,62.254,3
528605,61.834,3
528606,30.608,3
528608,28.692,3
530321,54.991,3
531497,35.879,3
532187,60.135,3
538572,9.399,3
538573,30.003,3
538574,40.721,3
538576,18.565,3
538578,33.086,3
538579,19.44,3
538582,28.599,3
538583,12.929,3
538584,41.811,3
538585,34.551,3
538586,12.766,3
539100,15.348,3
539101,44.254,3
539102,33.793,3
539103,12.044,3
539104,38.502,3
539105,20.826,3
539106,25.127,3
539107,6.243,3
539108,14.304,3
539109,3.383,3
539110,17.984,3
539880,26.329,3
539881,9.926,3
539882,30.424,3
539883,52.274,3
539884,74.382,3
539885,28.278,3
539886,58.139,3
539887,41.175,3
540303,12.315,3
540304,13.378,3
540305,10.484,3
540306,15.079,3
540858,25.545,3
540859,31.826,3
540860,57.976,3
540861,45.575,3
540862,55.299,3
540863,66.226,3
540864,52.473,3
540865,49.235,3
540866,46.316,3
540867,19.83,3
541578,17.173,3
541581,40.802,3
541583,30.727,3
541591,60.853,3
541599,942.304,3
541869,29.113,3
542286,36.307,3
542288,41.032,3
542289,42.496,3
542293,43.599,3
542295,48.911,3
542297,47.497,3
542298,44.424,3
542302,52.861,3
542303,66.25,3
542305,66.952,3
542307,57.288,3
542311,61.85,3
542313,61.449,3
542314,63.968,3
542315,73.86,3
542317,61.898,3
542318,56.429,3
542321,68.476,3
542325,54.482,3
542326,57.448,3
542327,51.738,3
542328,56.902,3
542330,38.728,3
542331,52.866,3
542332,34.399,3
542333,34.561,3
542334,32.475,3
542335,34.992,3
542336,28.33,3
542337,39.953,3
542338,59.639,3
542339,45.461,3
542524,321.573,3
542525,833.814,3
542536,559.209,3
542537,537.036,3
542546,55.779,3
542548,18.737,3
542740,32.642,3
542759,27.627,3
544430,24.409,3
545070,27.364,3
545341,17.429,3
545935,74.758,3
545936,69.655,3
545937,78.891,3
545938,70.934,3
545939,60.87,3
545940,53.68,3
545941,58.969,3
545942,67.843,3
545943,66.072,3
545944,55.408,3
545945,52.873,3
545946,49.54,3
545947,42.331,3
545948,59.349,3
545949,69.187,3
545950,63.026,3
545951,63.867,3
545952,49.103,3
545954,48.166,3
545955,42.191,3
545956,44.883,3
545957,52.069,3
545959,38.407,3
545960,47.182,3
545961,41.461,3
545962,39.607,3
545963,40.553,3
545965,49.27,3
545966,40.81,3
545969,62.587,3
545971,59.11,3
545973,64.861,3
545974,57.241,3
545975,45.476,3
545978,68.337,3
547310,40.943,3
547311,34.941,3
547962,41.688,3
547963,42.429,3
547964,48.705,3
547965,50.703,3
548334,17.408,3
548335,10.183,3
548336,12.99,3
548337,16.184,3
548338,15.284,3
548339,15.101,3
548594,61.485,3
548595,15.346,3
550120,15.228,3
550122,250.867,3
550123,297.997,3
550124,277.07,3
551416,336.656,3
551417,347.84,3
551418,18.867,3
551968,46.232,3
551969,62.41,3
551970,51.824,3
551974,30.129,3
551975,32.12,3
551976,29.036,3
551977,33.511,3
551978,22.815,3
551979,28.304,3
551980,19.31,3
551981,12.933,3
551982,12.716,3
551983,16.286,3
551984,18.736,3
551985,35.025,3
551986,13.311,3
551987,16.471,3
551988,24.218,3
13,140.582,4
92,21.45,4
170,161.327,4
190,73.962,4
249,3.659,4
306,11.483,4
419,5.084,4
459,28.833,4
497,151.522,4
515,49.331,4
577,438.493,4
790,43.825,4
810,142.114,4
831,468.71,4
946,98.177,4
966,265.821,4
1026,57.634,4
1159,142.214,4
1178,123.645,4
1197,86.93,4
2118,202.402,4
4290,172.154,4
5453,398.716,4
7611,68.96,4
8077,281.058,4
8882,1139.75,4
9956,125.86,4
13011,1101.832,4
15151,304.103,4
15966,-387.839,4
16485,81.954,4
16498,94.89,4
16521,96.194,4
16531,104.717,4
16567,92.729,4
16597,135.958,4
16637,117.933,4
16667,131.509,4
16910,14.669,4
17560,498.222,4
18429,88.773,4
20113,55.183,4
20284,759.851,4
20287,773.199,4
20480,409.688,4
20518,15.96,4
20567,8.282,4
20602,788.084,4
20603,799.775,4
20604,797.961,4
20606,790.174,4
20617,548.737,4
20619,618.893,4
20621,561.172,4
20655,353.752,4
20663,490.181,4
20668,331.376,4
20682,304.246,4
20691,463.817,4
20755,762.309,4
20756,693.289,4
20787,637.419,4
20788,788.284,4
21514,739.324,4
21526,718.912,4
21537,739.85,4
21803,130.998,4
22077,-295.801,4
22095,-334.076,4
22107,2.638,4
22111,378.336,4
22112,213.37,4
22113,182.907,4
22114,414.529,4
22115,211.013,4
22116,55.358,4
22366,128.219,4
22500,7.16,4
22583,535.309,4
22631,316.403,4
22656,199.78,4
23660,792.882,4
25229,106.706,4
25232,119.151,4
25752,23.967,4
25891,10.292,4
25908,-339.513,4
26044,-248.06,4
26048,7.122,4
26084,-370.591,4
26085,-378.544,4
26086,-385.463,4
26087,-388.223,4
26088,-375.414,4
26089,-391.234,4
26099,262.772,4
26101,616.102,4
26135,416.969,4
26147,459.6,4
26153,155.756,4
26168,152.151,4
26195,268.978,4
26201,110.749,4
26233,-353.17,4
26234,-390.519,4
26235,590.56,4
26257,533.598,4
26258,948.926,4
26280,3.523,4
26281,7.382,4
26295,4.777,4
26300,361.52,4
26301,248.528,4
26302,8.74,4
26303,3.917,4
26304,443.875,4
26306,8.41,4
26307,458.135,4
26308,179.51,4
26315,485.356,4
26317,778.366,4
26333,38.401,4
26363,124.816,4
26367,102.26,4
26391,114.115,4
26417,42.807,4
26418,14.896,4
26419,15.856,4
26913,112.916,4
27738,46.729,4
27744,352.204,4
28330,415.097,4
29274,251.932,4
29459,57.675,4
29666,53.361,4
29670,860.231,4
29671,564.23,4
29676,478.918,4
29677,655.131,4
29678,362.89,4
29679,364.006,4
29680,225.264,4
29681,810.065,4
29682,657.38,4
29683,608.998,4
29684,497.559,4
29685,387.069,4
29686,58.741,4
29688,11.581,4
29689,545.849,4
29690,560.195,4
29716,168.101,4
29717,209.699,4
29718,220.162,4
29719,258.986,4
29723,3.68,4
29724,23.245,4
29725,199.649,4
29726,220.157,4
29727,117.594,4
29842,119.374,4
29843,123.569,4
29960,381.062,4
29971,441.931,4
29984,291.107,4
30004,29.738,4
30011,74.334,4
30018,200.565,4
30022,74.327,4
30034,78.689,4
30038,72.46,4
30039,73.116,4
30045,213.254,4
30080,47.184,4
30091,193.728,4
30197,125.121,4
30215,118.554,4
30267,447.986,4
30278,38.096,4
30279,187.922,4
30303,-379.59,4
30399,4.517,4
30402,59.639,4
30404,5.874,4
30405,2.586,4
30407,2.737,4
30410,23.809,4
30414,22.731,4
30415,38.611,4
129113,34.763,4
362044,102.05,4
364487,13.141,4
370110,508.787,4
372039,28.89,4
380704,214.431,4
380739,221.898,4
380740,210.19,4
380741,209.366,4
380742,215.801,4
380762,252.95,4
380763,259.071,4
380764,254.915,4
380765,244.795,4
380766,233.811,4
380767,218.25,4
382823,434.612,4
383365,47.347,4
383369,52.638,4
383928,187.564,4
383929,176.908,4
383930,178.861,4
383931,164.629,4
383932,168.209,4
383933,165.017,4
383934,170.443,4
383935,155.674,4
384709,410.959,4
384710,369.992,4
384711,426.171,4
384712,409.321,4
384714,362.623,4
384727,377.631,4
384728,432.216,4
384729,422.228,4
384730,424.924,4
384731,363.036,4
384732,305.865,4
386081,361.319,4
386082,367.279,4
386084,373.51,4
386085,413.297,4
386086,419.837,4
386087,386.732,4
386679,30.049,4
386680,41.768,4
388024,261.115,4
388027,278.437,4
391423,280.303,4
391434,342.12,4
391436,330.945,4
391437,328.557,4
392217,283.494,4
393601,107.704,4
394119,106.628,4
407342,1.811,4
407343,1.83,4
409372,85.418,4
409401,128.025,4
409413,76.393,4
409419,24.282,4
409444,151.704,4
409447,32.319,4
409497,106.438,4
409499,2.131,4
409545,297.435,4
409558,307.681,4
409561,24.304,4
409608,154.902,4
409727,163.199,4
409733,59.318,4
409840,786.155,4
409947,51.414,4
410027,22.314,4
410076,169.568,4
410384,408.392,4
410474,227.447,4
410755,103.442,4
411095,274.226,4
411268,-365.21,4
411269,-353.997,4
411270,-346.063,4
411271,-345.547,4
411272,-342.229,4
411298,549.008,4
411301,572.471,4
411418,389.343,4
411452,464.041,4
411488,286.638,4
411526,135.509,4
411562,95.934,4
411589,136.454,4
411614,290.547,4
411630,311.914,4
411642,301.788,4
411643,290.95,4
411644,290.29,4
411645,297.684,4
411646,298.666,4
411647,305.085,4
411648,307.14,4
411649,302.179,4
411650,301.634,4
411651,295.674,4
411652,313.437,4
411653,322.749,4
411654,289.549,4
411676,288.317,4
411678,282.794,4
411679,280.537,4
411680,290.695,4
411681,261.533,4
411683,252.606,4
411698,406.659,4
411700,339.278,4
411701,277.369,4
411706,291.654,4
411708,404.136,4
411711,296.7,4
411713,338.77,4
411714,343.972,4
411715,353.683,4
411716,371.719,4
411717,379.894,4
411718,387.568,4
411719,381.197,4
411724,392.155,4
411725,364.559,4
411726,368.895,4
411727,381.847,4
411728,409.564,4
411729,384.208,4
411730,270.701,4
411731,265.98,4
411747,307.646,4
411748,315.518,4
411749,323.207,4
411750,314.576,4
411751,316.882,4
411752,329.845,4
411760,369.094,4
411765,271.195,4
411769,414.358,4
411770,398.184,4
411771,387.944,4
411773,399.842,4
411775,404.946,4
411776,416.138,4
411777,415.824,4
411778,428.1,4
411779,431.092,4
411780,308.918,4
411782,275.735,4
411783,283.054,4
411785,301.052,4
411787,300.178,4
411788,296.071,4
411792,422.485,4
411793,305.635,4
411794,327.274,4
411795,316.569,4
411796,304.93,4
411797,309.423,4
411798,304.471,4
411799,293.997,4
411800,306.695,4
411801,317.757,4
411802,317.949,4
411803,311.87,4
411804,308.702,4
411812,414.924,4
411813,427.372,4
411814,423.285,4
411815,431.47,4
411818,379.293,4
411819,406.652,4
411820,374.048,4
411821,413.856,4
411822,408.75,4
411823,380.865,4
411826,317.518,4
411845,101.747,4
411874,162.907,4
411877,21.606,4
411892,858.233,4
411893,867.881,4
411894,877.96,4
411895,790.554,4
411896,803.472,4
411897,806.043,4
411901,797.852,4
411902,370.506,4
411903,386.542,4
411904,410.816,4
411905,387.584,4
411906,405.223,4
411907,413.168,4
411908,690.282,4
411909,710.192,4
411910,703.526,4
411911,626.052,4
411922,704.288,4
411923,744.205,4
411924,757.935,4
411925,787.414,4
411926,788.219,4
411927,841.875,4
411928,867.489,4
411929,837.105,4
411930,836.433,4
411931,761.593,4
411932,676.843,4
411933,612.948,4
411935,600.936,4
411936,562.448,4
411937,516.194,4
411938,517.759,4
411939,671.316,4
411947,695.496,4
411948,627.212,4
411949,723.387,4
411982,636.079,4
411999,615.963,4
412028,624.873,4
412037,569.947,4
412055,744.538,4
412061,604.811,4
412068,565.287,4
412210,292.257,4
412211,287.892,4
412249,235.663,4
412303,347.843,4
412320,206.821,4
412341,179.817,4
412367,96.875,4
412374,122.823,4
412384,73.591,4
412385,97.887,4
412401,55.313,4
412440,103.271,4
412453,113.538,4
412503,105.622,4
412567,102.265,4
412638,49.179,4
412639,59.868,4
412658,187.929,4
412660,203.391,4
412685,33.827,4
412694,93.857,4
412724,69.014,4
412725,79.826,4
412733,113.789,4
412734,105.25,4
412735,99.227,4
412736,105.336,4
412737,101.554,4
412751,108.138,4
412762,69.491,4
412774,57.636,4
412777,93.486,4
412803,52.111,4
412805,50.917,4
412814,50.308,4
412815,58.16,4
412818,103.188,4
412843,100.82,4
412844,124.474,4
412926,28.172,4
412927,28.147,4
413014,16.617,4
413015,25.622,4
413016,43.705,4
413021,3.402,4
413023,1.372,4
413138,54.015,4
413223,21.433,4
413250,4.275,4
413254,35.292,4
413393,39.484,4
413414,37.057,4
413416,2.674,4
413439,33.843,4
413442,2.287,4
413513,17.42,4
413592,64.887,4
413604,49.814,4
413645,47.315,4
413709,10.028,4
413710,2.436,4
413717,11.004,4
413750,1.429,4
413854,20.955,4
413856,6.635,4
414159,34.072,4
414281,20.048,4
414291,31.969,4
414412,34.75,4
414457,59.924,4
414464,67.556,4
414477,53.946,4
414608,741.413,4
414680,18.871,4
414972,-369.996,4
414973,-356.408,4
414974,-385.832,4
414975,-376.066,4
414976,-380.223,4
414977,-341.166,4
414978,-336.3,4
414991,-383.877,4
414992,-376.111,4
414993,-362.11,4
414994,-376.244,4
414995,-386.002,4
414996,-370.743,4
414997,-384.252,4
414998,-363.483,4
414999,-377.012,4
415000,-373.462,4
415001,-371.304,4
415002,-371.005,4
415003,-381.335,4
415011,-374.388,4
415012,-387.812,4
415013,-391.251,4
415014,-378.665,4
415015,-380.571,4
415016,-359.853,4
415017,-359.796,4
415064,5.291,4
415065,1.83,4
415100,437.6,4
415101,448.525,4
415102,431.612,4
415103,422.648,4
415104,405.759,4
415105,408.635,4
415147,350.746,4
415153,255.912,4
415171,411.939,4
415172,386.393,4
415173,368.794,4
415174,393.991,4
415175,388.941,4
415176,347.866,4
415177,399.978,4
415178,349.352,4
415179,331.702,4
415182,260.61,4
415183,281.762,4
415184,305.243,4
415185,318.413,4
415186,337.997,4
415187,367.765,4
415188,390.765,4
415189,380.603,4
415190,378.33,4
415191,445.126,4
415192,404.126,4
415197,355.993,4
415198,425.914,4
415199,432.205,4
415200,422.003,4
415201,154.283,4
415202,163.625,4
415204,459.828,4
415205,466.931,4
415206,183.156,4
415207,197.966,4
415208,207.885,4
415209,217.985,4
415210,244.734,4
415220,-202.575,4
415221,259.591,4
415222,263.678,4
415223,255.394,4
415224,254.065,4
415225,366.759,4
415226,376.324,4
415236,-387.471,4
415239,242.256,4
415240,252.491,4
415242,253.257,4
415247,-370.394,4
415248,-342.655,4
415249,-340.362,4
415250,-350.244,4
415251,-380.157,4
415252,-381.095,4
415253,-390.047,4
415254,-386.565,4
415255,-382.707,4
415262,-384.15,4
415265,-391.136,4
415266,-363.289,4
415267,-379.737,4
415268,-387.44,4
415269,-388.283,4
415270,-380.397,4
415271,-387.722,4
415272,-375.71,4
415273,-386.004,4
415274,-390.016,4
415275,-387.205,4
415276,-387.791,4
415277,-378.816,4
415278,-376.945,4
415292,274.397,4
415293,309.007,4
415310,128.636,4
415312,96.89,4
415314,80.415,4
415346,6.446,4
415352,7.157,4
415356,2.825,4
415362,3.777,4
415376,15.06,4
415377,7.564,4
415378,1.701,4
415380,6.21,4
415381,4.503,4
415382,3.135,4
415383,3.338,4
415384,5.406,4
415431,44.787,4
415433,43.858,4
415434,43.324,4
415447,31.607,4
415448,50.787,4
415450,69.55,4
415451,72.82,4
415452,43.982,4
415453,66.499,4
415454,55.879,4
415455,64.766,4
415456,59.688,4
415457,53.654,4
415458,55.891,4
415459,52.335,4
415460,48.999,4
415461,43.373,4
415462,45.204,4
415463,38.884,4
415464,42.072,4
415465,33.3,4
415466,44.423,4
415467,37.962,4
415468,43.899,4
415469,30.794,4
415470,67.162,4
415471,43.354,4
415472,41.129,4
415473,78.563,4
415474,34.552,4
415475,26.546,4
415479,135.738,4
415480,17.313,4
415486,177.051,4
415487,229.621,4
415488,221.909,4
415489,257.49,4
415490,214.109,4
415491,129.145,4
415492,127.899,4
415493,184.27,4
415501,87.319,4
415502,80.94,4
415503,107.24,4
415504,96.785,4
415505,74.454,4
415508,79.162,4
415514,701.715,4
415523,10.954,4
415524,85.816,4
415599,330.715,4
415608,52.885,4
415647,766.083,4
415732,466.213,4
415734,507.443,4
415735,481.416,4
415736,467.588,4
415737,518.355,4
415738,536.258,4
415739,554.625,4
415740,323.875,4
415741,290.875,4
415742,468.343,4
416455,110.536,4
416456,116.402,4
416457,114.791,4
416643,-206.449,4
416644,-174.128,4
416645,-209.68,4
418161,89.45,4
418162,67.703,4
418166,99.946,4
418355,17.624,4
418360,36.289,4
418363,32.381,4
418364,5.903,4
418365,14.346,4
419364,68.532,4
419365,129.737,4
419420,41.174,4
419948,633.255,4
419949,668.705,4
419950,718.52,4
420331,-375.921,4
420367,-377.565,4
420368,-358.736,4
420369,-308.069,4
421117,47.87,4
421118,55.18,4
422012,10.566,4
422013,10.442,4
422014,11.309,4
422015,9.476,4
422206,242.3,4
422434,35.107,4
440533,2.323,4
441581,73.054,4
443085,24.687,4
445193,149.026,4
445195,150.71,4
446433,28.576,4
446731,257.347,4
446750,410.873,4
446754,633.908,4
446760,630.059,4
446761,497.189,4
446771,604.506,4
446794,84.05,4
446799,471.474,4
446807,-176.655,4
446808,461.364,4
446828,82.113,4
446829,458.722,4
446833,692.46,4
446834,-317.276,4
446835,360.856,4
446838,90.644,4
446852,167.51,4
446854,59.035,4
446857,-166.589,4
446861,448.148,4
446867,385.291,4
446876,275.944,4
446880,214.853,4
446895,470.417,4
449686,840.081,4
452304,222.888,4
452305,224.442,4
452306,236.737,4
452307,247.12,4
452308,258.394,4
452309,267.242,4
452310,294.02,4
454024,-382.398,4
454025,-367.959,4
454041,687.054,4
454042,660.544,4
454043,695.953,4
454055,-367.952,4
455562,263.365,4
459651,185.737,4
459673,442.119,4
459674,463.566,4
459678,379.857,4
459680,536.833,4
459681,535.592,4
459683,198.228,4
459687,158.79,4
459688,274.668,4
459690,159.004,4
459691,94.618,4
459692,487,4
459703,84.67,4
459705,45.704,4
459707,306.477,4
459711,509.416,4
459725,257.4,4
459731,80.074,4
459733,31.698,4
460137,526.911,4
460408,201.227,4
460409,209.358,4
461392,552.987,4
461491,1093.989,4
461492,229.896,4
461498,465.764,4
461499,471.737,4
461500,470.008,4
461518,429.441,4
461520,1043.219,4
461827,676.477,4
462840,844.355,4
462843,971.063,4
463216,746.224,4
463217,623.267,4
463218,725.131,4
463219,672.78,4
463220,468.55,4
463221,944.51,4
463222,965.824,4
464859,530.826,4
464860,539.037,4
464861,537.022,4
464862,545.496,4
464863,559.388,4
464864,569.343,4
464865,571.478,4
464866,559.003,4
464867,554.404,4
464868,561.017,4
464869,566.701,4
464870,557.031,4
464871,553.641,4
464872,559.043,4
464873,552.955,4
464874,565.621,4
464875,567.686,4
464876,605.741,4
464877,553.96,4
464878,580.101,4
464879,555.216,4
464880,544.623,4
464881,546.884,4
464882,547.558,4
464883,552.919,4
464884,556.729,4
464885,562.591,4
464886,551.356,4
464887,546.136,4
464888,555.301,4
464889,569.825,4
464890,566.297,4
464907,221.38,4
464908,215.992,4
464913,39.816,4
464914,40.916,4
464915,40.505,4
464916,40.802,4
464918,44.109,4
464920,46.033,4
464922,30.823,4
464923,28.462,4
464924,35.762,4
464925,32.228,4
464928,38.359,4
465881,575.565,4
466273,-189.986,4
466275,240.669,4
466276,240.864,4
466277,225.169,4
466278,216.145,4
466279,225.302,4
466280,234.971,4
466281,211.582,4
466282,232.946,4
466432,-340.926,4
466433,-319.845,4
466434,-299.61,4
466435,-274.969,4
466436,-247.175,4
466437,-215.618,4
467634,413.726,4
467635,544.4,4
467636,614.469,4
468709,-258.433,4
468710,-257.672,4
468990,-259.694,4
468994,41.936,4
552016,41.976,4
552018,37.31,4
469010,181.818,4
469011,453.619,4
469012,443.621,4
552026,34.576,4
553144,101.032,4
553145,82.106,4
553146,80.649,4
553147,81.93,4
553148,76.107,4
553149,72.511,4
553150,88.085,4
553151,85.878,4
553152,86.268,4
553153,86.445,4
553154,87.474,4
553155,94.68,4
553156,89.02,4
470915,333.104,4
553157,90.737,4
470916,323.004,4
553158,93.465,4
553159,97.558,4
470917,319.367,4
553160,94.136,4
470918,328.465,4
553161,95.041,4
470919,337.149,4
553162,96.756,4
470920,327.083,4
553163,97.936,4
470921,316.894,4
553164,78.104,4
470922,319.823,4
553165,92.301,4
470923,311.362,4
553166,81.074,4
470924,318.164,4
553167,87.164,4
470925,310.638,4
553168,88.588,4
470926,310.623,4
553169,86.511,4
470927,309.823,4
553170,85,4
470928,315.031,4
553171,81.093,4
470929,315.736,4
553172,79.206,4
470930,329.042,4
470931,331.105,4
470932,341.74,4
470933,369.563,4
470934,362.58,4
470935,374.132,4
470936,353.992,4
470937,310.484,4
470938,306.169,4
471383,38.228,4
471384,24.667,4
471385,31.614,4
471386,27.55,4
471387,21.781,4
471388,21.822,4
471389,22.667,4
471390,19.056,4
471391,16.748,4
471392,30.507,4
471393,37.174,4
471394,25.113,4
471395,23.573,4
471396,22.747,4
471397,24.449,4
471398,22.87,4
471399,23.338,4
471400,26.681,4
471401,26.378,4
471402,32.183,4
471403,27.367,4
471404,28.115,4
471405,26.6,4
471406,24.43,4
471407,27.432,4
471408,26.148,4
471409,37.263,4
471410,33.338,4
471411,31.185,4
471412,39.3,4
471413,29.125,4
471414,31.729,4
471415,22.441,4
471416,49.706,4
471417,46.039,4
471418,39.825,4
471419,36.484,4
471420,41.287,4
557906,91.038,4
471421,34.207,4
471422,30.478,4
471423,27.291,4
471424,40.71,4
471425,30.116,4
471426,40.949,4
471427,29.612,4
471428,25.437,4
471429,26.078,4
471430,25.023,4
471431,34.377,4
471432,24.984,4
471433,25.662,4
471434,24.551,4
471435,23.418,4
471436,24.147,4
471437,23.371,4
471438,22.995,4
471439,23.064,4
471440,30.872,4
471441,25.06,4
471442,23.986,4
471443,23.389,4
471444,20.049,4
471445,19.707,4
471446,23.613,4
471447,28.686,4
471448,29.233,4
471449,23.653,4
471450,18.533,4
471451,41.049,4
471452,35.55,4
471453,32.63,4
471454,28.908,4
471455,22.403,4
471456,25.162,4
471457,24.358,4
471458,34.9,4
471459,21.025,4
471460,26.621,4
471461,25.683,4
471462,32.077,4
471463,22.524,4
471464,23.676,4
471465,31.444,4
471466,31.512,4
471467,27.443,4
471468,29.89,4
471469,34.416,4
471470,35.018,4
471471,20.186,4
471472,27.955,4
471473,30.696,4
471474,30.679,4
471475,29.406,4
471476,28.906,4
471477,34.203,4
471478,19.522,4
471479,40.351,4
471480,39.612,4
471482,46.829,4
471483,61.92,4
471484,48.869,4
471485,52.663,4
471486,44.681,4
471487,29.596,4
471488,27.73,4
471489,24.486,4
471490,20.923,4
471491,22.39,4
471492,27.512,4
471493,28.53,4
471494,46.089,4
471495,42.056,4
471496,56.902,4
471497,24.158,4
471498,30.024,4
471499,35.362,4
471500,35.73,4
471501,17.256,4
471502,45.549,4
471503,59.534,4
471504,47.487,4
471505,29.707,4
471506,26.758,4
471507,24.124,4
471508,24.547,4
471509,20.962,4
471510,22.317,4
471511,41.877,4
471515,22.921,4
471516,19.139,4
471517,19.145,4
471518,47.964,4
471519,18.268,4
471520,28.259,4
471521,26.549,4
471522,31.344,4
471523,35.031,4
471524,51.411,4
471525,48.65,4
471526,50.211,4
471527,50.669,4
471528,44.945,4
471529,32.855,4
471530,23.904,4
471531,51.298,4
471532,30.215,4
471533,44.617,4
471534,35.165,4
471535,32.405,4
471536,21.273,4
471537,38.863,4
471538,33.801,4
471539,32.507,4
471540,20.008,4
471541,37.94,4
471678,35.719,4
471679,19.679,4
471724,439.791,4
471725,396.594,4
471726,456.182,4
471727,506.571,4
471728,519.806,4
471729,300.795,4
471733,1072.901,4
563632,32.368,4
471734,1011.593,4
563633,35.253,4
471735,943.158,4
563635,18.296,4
471736,891.81,4
563638,21.97,4
472332,24.293,4
472333,34.99,4
563641,50.9,4
472334,24.255,4
563647,28.265,4
563648,33.852,4
563649,43.31,4
563650,16.128,4
472439,-250.194,4
473214,-219.443,4
473865,28.129,4
473866,21.737,4
473870,25.249,4
